Sensor Position (Degrees)	Light Intensity (Volts)
183.50000	2.27540
183.50000	0.17698
183.50000	0.03313
183.50000	0.02202
183.50000	0.01284
183.50000	0.01300
183.50000	0.00881
183.50000	0.00897
183.50000	0.01445
183.50000	0.02379
183.50000	0.04602
183.50000	0.28619
183.50000	1.57581
183.50000	2.04634
183.50000	2.27314
183.50000	2.15748
183.50000	1.59546
183.50000	0.32823
183.50000	0.02733
183.50000	0.02202
183.50000	0.01364
183.50000	0.01090
183.50000	0.00849
183.50000	0.01187
183.48333	0.00977
183.48333	0.01896
183.48333	0.60884
183.48333	2.34096
183.48333	0.39943
183.48333	0.04086
183.48333	0.04183
183.48333	0.04119
183.48333	0.05794
183.48333	0.36866
183.48333	0.51589
183.48333	0.54779
183.48333	0.67826
183.48333	1.00510
183.48333	1.59434
183.48333	2.28683
183.48333	2.35658
183.48333	2.35320
183.48333	2.35900
183.48333	2.35626
183.48333	2.35336
183.48333	2.35594
183.48333	1.83934
183.48333	1.07904
183.48333	0.70355
183.48333	0.03523
183.48333	0.02846
183.48333	0.03748
183.48333	0.27669
183.48333	0.24399
183.48333	0.26122
183.48333	0.26992
183.48333	0.28490
183.48333	0.30375
183.48333	0.37140
183.48333	1.27298
183.48333	2.31180
183.48333	0.58339
183.48333	0.03281
183.48333	0.02089
183.48333	0.01010
183.48333	0.00929
183.48333	0.00977
183.48333	0.00929
183.48333	0.01122
183.48333	0.03845
183.48333	0.42826
183.48333	2.10336
183.48333	2.35706
183.48333	1.90925
183.48333	0.55359
183.48333	0.37462
183.48333	0.69292
183.48333	1.15909
183.48333	1.89298
183.48333	2.27137
183.48333	0.19711
183.48333	0.03796
183.48333	0.02959
183.48333	0.03651
183.48333	0.33758
183.48333	2.29408
183.48333	2.11415
183.48333	0.67553
183.48333	0.21258
183.48333	0.25526
183.48333	0.21225
183.48333	0.20275
183.48333	0.27008
183.48333	0.27524
183.48333	0.16763
183.48333	0.24576
183.48333	1.02797
183.48333	1.97063
183.48333	2.11834
183.48333	2.15635
183.48333	2.14282
183.48333	2.09160
183.48333	2.09869
183.48333	2.09643
183.48333	2.10304
183.48333	2.09353
183.48333	2.08693
183.48333	2.09063
183.48333	2.09240
183.48333	2.08773
183.48333	2.09466
183.48333	2.07968
183.48333	2.05117
183.48333	2.07871
183.48333	2.07565
183.48333	2.09853
183.48333	2.09144
183.48333	2.08548
183.48333	2.08564
183.48333	2.10143
183.48333	2.07469
183.48333	2.01219
183.48333	2.02765
183.48333	2.07130
183.48333	2.10497
183.48333	2.14782
183.48333	2.17214
183.48333	2.16618
183.50000	2.22546
183.50000	2.28538
183.50000	2.32549
183.50000	2.36931
183.50000	2.41844
183.50000	2.46563
183.50000	2.50574
183.51667	2.52862
183.56667	2.52201
183.63333	2.57678
183.68333	2.50736
183.71667	2.36190
183.78333	2.11963
183.85000	1.80020
183.90000	1.47675
183.93333	1.26186
183.96667	1.09402
184.00000	0.90926
184.05000	0.71515
184.06667	0.59821
184.06667	0.56116
184.06667	0.55085
184.06667	0.55697
184.06667	0.54102
184.06667	0.54102
184.06667	0.55117
184.06667	0.55455
184.06667	0.55987
184.06667	0.55149
184.06667	0.54650
184.06667	0.54924
184.06667	0.54650
184.06667	0.55198
184.06667	0.54972
184.06667	0.55133
184.06667	0.55488
184.06667	0.55391
184.06667	0.55520
184.06667	0.55310
184.06667	0.55842
184.06667	0.60868
184.06667	0.60932
184.06667	0.61254
184.06667	0.60948
184.06667	0.61222
184.06667	0.61335
184.06667	0.61512
184.06667	0.61673
184.06667	0.61657
184.06667	0.62108
184.06667	0.62027
184.06667	0.62108
184.06667	0.62350
184.06667	0.62350
184.06667	0.62495
184.06667	0.62253
184.06667	0.62317
184.06667	0.62350
184.06667	0.62446
184.06667	0.62623
184.06667	0.62623
184.06667	0.62913
184.06667	0.62849
184.06667	0.62559
184.06667	0.62768
184.06667	0.62543
184.06667	0.62559
184.06667	0.62946
184.06667	0.64943
184.06667	1.18615
184.06667	1.83644
184.06667	1.41183
184.06667	0.92601
184.06667	0.92101
184.06667	0.95806
184.06667	1.11737
184.06667	2.32324
184.06667	2.26557
184.06667	2.03087
184.06667	0.15362
184.06667	0.05005
184.06667	0.02959
184.06667	0.02717
184.06667	0.02894
184.06667	0.03635
184.06667	0.36560
184.06667	2.19147
184.06667	0.79505
184.06667	0.02669
184.06667	0.01751
184.06667	0.01735
184.06667	0.01622
184.06667	0.01493
184.06667	0.01783
184.06667	0.02282
184.06667	0.03523
184.06667	1.93809
184.06667	0.15636
184.06667	0.01976
184.06667	0.00800
184.06667	0.00865
184.06667	0.01235
184.06667	0.01058
184.06667	0.00897
184.06667	0.00994
184.06667	0.03587
184.06667	2.31373
184.06667	0.05214
184.06667	0.01203
184.06667	0.00994
184.06667	0.00961
184.06667	0.01235
184.06667	0.01058
184.06667	0.00945
184.06667	0.00897
184.06667	0.01267
184.06667	0.03764
184.06667	2.08628
184.06667	0.18761
184.06667	0.03651
184.06667	0.03378
184.06667	0.03571
184.06667	0.03845
184.06667	0.04698
184.06667	0.05568
184.06667	0.09064
184.06667	0.53522
184.06667	2.21483
184.06667	2.36286
184.06667	2.16312
184.06667	1.40362
184.06667	0.85819
184.06667	0.51299
184.06667	0.04231
184.06667	0.02314
184.06667	0.02556
184.06667	0.03007
184.06667	0.47095
184.06667	0.51267
184.06667	0.12656
184.06667	0.26896
184.06667	0.67842
184.06667	0.97868
184.06667	1.04521
184.06667	1.42488
184.06667	1.86463
184.06667	2.07436
184.06667	2.08419
184.06667	2.23158
184.06667	2.30117
184.06667	2.30407
184.06667	2.25317
184.06667	2.12382
184.06667	1.84917
184.06667	1.80568
184.06667	1.97820
184.06667	2.28393
184.06667	2.30987
184.06667	2.29424
184.06667	2.29827
184.06667	2.30810
184.06667	2.32839
184.06667	2.35352
184.06667	2.35127
184.06667	2.32098
184.06667	2.20178
184.06667	2.35594
184.06667	0.13671
184.06667	0.01219
184.06667	0.01042
184.06667	0.00961
184.06667	0.00752
184.06667	0.00478
184.06667	0.01171
184.06667	2.16264
184.06667	0.02862
184.06667	0.01960
184.06667	0.02556
184.06667	2.13300
184.06667	0.00913
184.06667	0.00655
184.06667	0.00865
184.06667	0.00849
184.06667	0.00800
184.06667	0.01412
184.06667	0.01509
184.06667	0.00897
184.06667	0.00897
184.06667	0.01042
184.06667	0.00897
184.06667	0.00881
184.06667	0.01042
184.06667	0.01412
184.06667	0.01267
184.06667	0.01139
184.06667	0.01606
184.06667	0.01976
184.06667	0.02556
184.06667	0.02637
184.06667	0.02443
184.06667	0.02492
184.06667	0.02331
184.06667	0.03764
184.06667	0.57437
184.06667	2.09836
184.06667	1.38251
184.06667	1.37688
184.06667	1.61657
184.06667	1.79279
184.06667	1.78329
184.06667	1.82533
184.06667	1.80809
184.06667	1.85062
184.06667	1.85336
184.06667	1.85610
184.06667	1.85545
184.06667	1.85867
184.06667	1.85787
184.06667	1.85465
184.06667	1.85432
184.06667	1.85449
184.06667	1.85481
184.06667	1.85175
184.06667	1.85320
184.06667	1.85561
184.06667	1.86077
184.06667	1.86093
184.06667	1.85465
184.06667	1.85642
184.06667	1.85932
184.06667	1.85900
184.06667	1.85819
184.06667	1.85594
184.06667	1.85787
184.06667	1.86238
184.06667	1.86351
184.06667	1.85980
184.06667	1.86222
184.06667	1.86367
184.06667	1.86528
184.06667	1.86802
184.06667	1.86318
184.06667	1.87237
184.06667	1.86721
184.06667	1.87011
184.06667	1.87398
184.06667	1.87478
184.06667	1.87929
184.06667	1.88139
184.06667	1.88251
184.06667	1.88557
184.06667	1.88396
184.06667	1.88155
184.06667	1.87398
184.06667	1.87108
184.06667	1.87059
184.06667	1.86544
184.06667	1.86737
184.06667	1.86947
184.06667	1.86737
184.06667	1.86963
184.06667	1.87075
184.06667	1.87156
184.06667	1.85964
184.06667	1.85594
184.06667	1.85271
184.06667	1.85706
184.06667	1.85368
184.08333	1.83467
184.08333	1.82050
184.08333	1.80858
184.08333	1.78586
184.11667	1.68052
184.15000	1.52523
184.16667	1.40458
184.16667	1.33677
184.20000	1.22626
184.23333	1.03458
184.28333	0.80375
184.33333	0.52942
184.38333	0.29908
184.41667	0.16570
184.45000	0.08291
184.48333	0.04328
184.53333	0.03200
184.56667	0.02733
184.61667	0.01912
184.63333	0.02250
184.68333	0.02121
184.73333	0.01783
184.78333	0.01606
184.81667	0.01670
184.85000	0.01155
184.88333	0.01251
184.90000	0.01267
184.91667	0.01058
184.91667	0.01670
184.93333	0.01122
184.93333	0.01348
184.93333	0.00849
184.95000	0.01042
184.95000	0.00994
184.96667	0.01316
184.98333	0.01155
185.00000	0.01187
185.03333	0.00849
185.03333	0.00929
185.05000	0.00961
185.05000	0.01267
185.05000	0.00977
185.05000	0.01139
185.05000	0.00881
185.05000	0.00897
185.05000	0.00607
185.05000	0.01090
185.05000	0.01058
185.05000	0.01074
185.05000	0.01026
185.05000	0.00736
185.05000	0.01428
185.05000	0.01300
185.05000	0.01203
185.05000	0.01090
185.05000	0.00865
185.05000	0.01412
185.05000	0.01300
185.05000	0.01364
185.05000	0.01171
185.05000	0.01235
185.05000	0.01155
185.05000	0.01445
185.05000	0.01203
185.05000	0.01203
185.05000	0.01090
185.05000	0.01042
185.05000	0.01139
185.05000	0.01412
185.05000	0.01477
185.05000	0.01235
185.05000	0.01428
185.05000	0.01300
185.05000	0.00913
185.05000	0.01171
185.05000	0.01477
185.05000	0.01461
185.05000	0.01300
185.05000	0.01670
185.05000	0.01026
185.05000	0.01267
185.05000	0.01171
185.05000	0.01267
185.05000	0.01364
185.05000	0.01026
185.05000	0.01010
185.05000	0.01106
185.05000	0.01171
185.05000	0.01300
185.05000	0.01493
185.05000	0.00961
185.05000	0.00929
185.05000	0.01090
185.05000	0.01477
185.05000	0.01428
185.05000	0.01445
185.05000	0.01284
185.05000	0.02250
185.05000	1.66699
185.05000	0.91006
185.05000	0.45887
185.05000	0.44566
185.05000	0.40362
185.05000	0.40571
185.05000	0.41377
185.05000	0.65942
185.05000	1.57130
185.05000	1.88251
185.05000	1.87865
185.05000	1.87140
185.05000	1.86963
185.05000	1.86882
185.05000	1.86963
185.05000	1.87800
185.05000	1.90523
185.05000	1.90845
185.05000	1.94485
185.05000	1.97578
185.05000	1.68809
185.05000	0.52105
185.05000	0.02878
185.05000	0.02685
185.05000	0.02846
185.05000	0.09821
185.05000	0.50059
185.05000	0.69341
185.05000	0.68213
185.05000	0.60030
185.05000	0.49076
185.05000	0.53442
185.05000	0.74576
185.05000	0.57292
185.05000	0.56857
185.05000	0.56953
185.05000	0.56905
185.05000	0.56680
185.05000	0.56406
185.05000	0.56631
185.05000	0.56599
185.05000	0.57018
185.05000	0.56776
185.05000	0.56937
185.05000	0.56551
185.05000	0.56937
185.05000	0.56712
185.05000	0.56663
185.05000	0.56615
185.05000	0.56744
185.05000	0.57018
185.05000	0.56889
185.05000	0.56744
185.05000	0.56824
185.05000	0.56969
185.05000	0.56792
185.05000	0.56631
185.05000	0.56792
185.05000	0.56341
185.05000	0.56373
185.05000	0.66699
185.05000	1.42536
185.05000	1.97916
185.05000	0.10658
185.05000	0.05327
185.05000	0.03055
185.05000	0.00865
185.05000	0.00478
185.05000	0.00623
185.05000	0.00414
185.05000	0.00945
185.05000	0.00671
185.05000	0.00816
185.05000	0.01654
185.05000	0.03378
185.05000	0.33387
185.05000	1.16199
185.05000	0.01525
185.05000	0.00800
185.05000	0.00816
185.05000	0.00865
185.05000	0.00543
185.05000	0.01122
185.05000	1.89008
185.05000	0.01992
185.05000	0.00929
185.05000	0.01122
185.05000	0.10562
185.05000	0.02395
185.05000	0.00849
185.05000	0.00704
185.05000	0.01074
185.05000	1.65748
185.05000	0.03104
185.05000	0.02395
185.05000	0.56438
185.05000	0.37285
185.05000	0.01428
185.05000	0.01203
185.05000	0.01010
185.05000	0.01235
185.05000	0.01042
185.05000	0.01203
185.05000	0.01042
185.05000	0.01509
185.05000	0.01541
185.05000	0.01590
185.05000	0.15394
185.05000	1.43132
185.05000	1.91521
185.05000	1.94228
185.05000	1.94985
185.05000	1.94340
185.05000	1.90732
185.05000	1.74189
185.05000	1.49189
185.05000	1.40072
185.05000	1.39749
185.05000	1.42278
185.05000	1.42681
185.05000	1.38847
185.05000	1.38751
185.05000	1.38026
185.05000	1.39476
185.05000	1.39814
185.05000	1.39911
185.05000	1.39862
185.05000	1.40716
185.05000	1.39363
185.05000	1.39153
185.05000	1.39347
185.05000	1.39540
185.05000	1.39540
185.05000	1.39427
185.05000	1.39443
185.05000	1.39604
185.05000	1.39363
185.05000	1.39637
185.05000	1.39315
185.05000	1.39572
185.05000	1.39540
185.05000	1.39782
185.05000	1.39508
185.05000	1.39556
185.05000	1.40281
185.05000	1.39363
185.05000	1.39540
185.05000	1.39572
185.05000	1.39492
185.05000	1.39331
185.05000	1.39282
185.05000	1.39363
185.05000	1.39363
185.05000	1.39492
185.05000	1.39282
185.05000	1.39556
185.05000	1.39427
185.05000	1.39604
185.05000	1.39669
185.05000	1.39411
185.05000	1.39202
185.05000	1.39298
185.05000	1.39266
185.05000	1.39347
185.05000	1.39621
185.05000	1.39492
185.05000	1.39460
185.05000	1.39621
185.05000	1.39733
185.05000	1.39250
185.05000	1.39395
185.05000	1.39588
185.05000	1.39476
185.05000	1.39202
185.05000	1.39218
185.05000	1.39411
185.05000	1.39234
185.05000	1.39556
185.05000	1.39411
185.05000	1.39411
185.05000	1.39443
185.05000	1.39170
185.05000	1.39524
185.05000	1.39749
185.05000	1.40233
185.05000	1.40732
185.05000	1.40700
185.05000	1.41183
185.05000	1.41312
185.05000	1.40990
185.05000	1.41296
185.05000	1.41183
185.05000	1.41022
185.05000	1.40700
185.05000	1.40072
185.05000	1.39943
185.05000	1.39298
185.05000	1.38477
185.05000	1.37527
185.05000	1.36238
185.06667	1.34192
185.10000	1.26525
185.13333	0.98512
185.16667	0.88284
185.18333	0.80568
185.20000	0.70951
185.23333	0.56486
185.28333	0.35304
185.33333	0.17376
185.36667	0.08613
185.41667	0.04102
185.45000	0.02556
185.50000	0.02008
185.55000	0.01622
185.58333	0.01219
185.61667	0.01428
185.61667	0.01316
185.63333	0.01171
185.63333	0.00832
185.65000	0.01251
185.65000	0.01461
185.65000	0.01074
185.65000	0.01122
185.65000	0.01396
185.65000	0.01606
185.65000	0.01896
185.63333	0.01557
185.63333	0.01670
185.63333	0.01122
185.63333	0.01541
185.63333	0.01171
185.63333	0.01155
185.63333	0.01219
185.63333	0.01332
185.63333	0.01332
185.63333	0.01074
185.63333	0.01106
185.63333	0.01251
185.63333	0.01348
185.63333	0.01300
185.63333	0.01348
185.63333	0.01364
185.63333	0.01203
185.65000	0.01300
185.65000	0.00994
185.65000	0.01106
185.65000	0.01026
185.65000	0.01106
185.65000	0.00961
185.66667	0.01267
185.68333	0.01010
185.70000	0.00945
185.70000	0.01203
185.70000	0.00881
185.70000	0.01010
185.71667	0.01171
185.71667	0.01010
185.73333	0.01010
185.73333	0.00768
185.75000	0.00768
185.75000	0.00688
185.76667	0.00639
185.76667	0.00704
185.76667	0.00704
185.76667	0.00704
185.76667	0.00655
185.76667	0.00913
185.76667	0.00800
185.76667	0.00800
185.76667	0.01074
185.76667	0.01026
185.76667	0.00881
185.76667	0.00832
185.76667	0.00897
185.76667	0.00720
185.76667	0.00849
185.76667	0.00768
185.76667	0.00688
185.76667	0.01058
185.76667	0.00704
185.76667	0.00816
185.76667	0.00752
185.76667	0.00816
185.76667	0.01171
185.76667	0.00881
185.76667	0.01042
185.76667	0.00881
185.76667	0.00945
185.76667	0.01203
185.76667	0.00865
185.76667	0.00881
185.76667	0.01267
185.76667	0.01155
185.76667	0.00720
185.76667	0.00913
185.76667	0.00832
185.76667	0.01042
185.76667	0.00977
185.76667	0.00929
185.76667	0.01042
185.76667	0.01122
185.76667	0.00977
185.76667	0.00961
185.76667	0.00945
185.76667	0.00945
185.76667	0.00752
185.76667	0.00768
185.76667	0.00784
185.76667	0.00543
185.76667	0.00768
185.76667	0.00897
185.76667	0.01026
185.76667	0.00897
185.76667	0.00865
185.76667	0.00688
185.76667	0.00800
185.76667	0.00929
185.76667	0.00736
185.76667	0.00688
185.76667	0.00559
185.76667	0.00961
185.76667	0.00865
185.76667	0.01058
185.76667	0.01815
185.76667	0.37607
185.76667	0.97820
185.76667	1.24269
185.76667	1.70742
185.76667	1.69920
185.76667	0.53893
185.76667	0.04070
185.76667	0.02701
185.76667	0.01686
185.76667	0.00961
185.76667	0.00961
185.76667	0.01412
185.76667	0.02202
185.76667	0.03249
185.76667	0.10562
185.76667	1.68744
185.76667	1.73657
185.76667	1.70903
185.76667	1.62994
185.76667	1.39943
185.76667	0.66731
185.76667	0.02331
185.76667	0.01284
185.76667	0.00752
185.76667	0.00994
185.76667	0.00494
185.76667	0.00575
185.76667	0.00591
185.76667	0.00575
185.76667	0.00333
185.76667	0.00349
185.76667	0.00494
185.76667	0.01509
185.76667	1.26122
185.76667	1.74672
185.76667	1.57742
185.76667	0.26573
185.76667	0.05101
185.76667	0.06019
185.76667	1.71724
185.76667	1.73738
185.76667	1.19856
185.76667	0.01010
185.76667	0.00768
185.76667	0.00543
185.76667	0.01139
185.76667	0.00639
185.76667	0.00607
185.76667	0.00510
185.76667	0.00623
185.76667	0.00832
185.76667	0.01042
185.76667	0.00897
185.76667	0.01139
185.76667	0.01203
185.76667	0.02620
185.76667	0.21225
185.76667	0.22417
185.76667	0.70516
185.76667	1.48577
185.76667	0.82871
185.76667	0.04151
185.76667	0.03265
185.76667	0.01203
185.76667	0.00365
185.76667	0.00317
185.76667	0.00236
185.76667	0.00704
185.76667	0.00865
185.76667	0.20565
185.76667	1.15555
185.76667	0.02733
185.76667	0.00752
185.76667	0.00800
185.76667	0.01348
185.76667	0.00462
185.76667	0.00220
185.76667	0.00929
185.76667	0.01348
185.76667	0.08967
185.76667	1.03103
185.76667	1.70790
185.76667	1.71918
185.76667	1.69421
185.76667	1.71499
185.76667	1.73561
185.76667	1.48947
185.76667	1.02668
185.76667	0.96869
185.76667	0.98963
185.76667	0.96660
185.76667	1.69421
185.76667	0.29553
185.76667	0.22675
185.76667	0.21983
185.76667	0.08194
185.76667	0.03458
185.76667	0.03313
185.76667	0.04215
185.76667	0.17311
185.76667	0.33838
185.76667	0.15507
185.76667	0.17150
185.76667	0.66216
185.76667	1.74334
185.76667	1.72965
185.76667	1.67874
185.76667	1.65571
185.76667	1.53731
185.76667	1.40635
185.76667	0.85255
185.76667	0.31631
185.76667	0.40555
185.76667	0.88300
185.76667	0.89121
185.76667	0.83065
185.76667	0.71837
185.76667	0.61093
185.76667	0.62511
185.76667	0.66957
185.76667	0.76960
185.76667	0.86609
185.76667	1.01654
185.76667	1.16521
185.76667	1.19501
185.76667	1.19759
185.76667	1.19985
185.76667	1.31051
185.76667	1.32227
185.76667	1.27362
185.76667	1.32372
185.76667	1.36850
185.76667	1.38509
185.76667	1.28764
185.76667	1.11431
185.76667	1.08838
185.76667	1.08355
185.76667	1.08129
185.76667	1.08371
185.76667	1.08145
185.76667	1.08258
185.76667	1.08242
185.76667	1.08129
185.76667	1.07324
185.76667	1.07887
185.76667	1.07904
185.76667	1.07694
185.76667	1.07775
185.76667	1.07775
185.76667	1.07291
185.76667	1.07710
185.76667	1.07855
185.76667	1.07759
185.76667	1.07855
185.76667	1.07823
185.76667	1.07839
185.76667	1.07742
185.76667	1.07807
185.76667	1.07807
185.76667	1.07823
185.76667	1.08000
185.76667	1.07485
185.76667	1.07759
185.76667	1.08016
185.76667	1.07662
185.76667	1.07807
185.76667	1.07565
185.76667	1.07839
185.76667	1.07904
185.76667	1.07855
185.76667	1.07436
185.76667	1.07227
185.76667	1.07453
185.76667	1.07372
185.76667	1.06921
185.76667	1.06438
185.76667	1.06776
185.76667	1.07388
185.76667	1.07936
185.76667	1.07968
185.76667	1.07646
185.76667	1.07807
185.76667	1.07630
185.76667	1.07436
185.76667	1.07501
185.76667	1.07114
185.76667	1.06422
185.76667	1.07066
185.76667	1.07211
185.76667	1.07436
185.76667	1.07710
185.76667	1.07453
185.76667	1.07114
185.76667	1.06744
185.76667	1.07018
185.76667	1.06969
185.76667	1.07114
185.76667	1.06792
185.76667	1.06921
185.76667	1.06373
185.76667	1.06261
185.76667	1.06132
185.76667	1.05487
185.76667	1.04972
185.76667	1.03973
185.76667	1.03635
185.78333	1.02620
185.78333	1.02137
185.78333	1.01960
185.78333	1.01509
185.78333	0.98899
185.85000	0.78667
185.93333	0.37317
186.00000	0.16200
186.05000	0.06213
186.10000	0.02814
186.15000	0.01847
186.18333	0.00688
186.21667	0.00945
186.25000	0.01042
186.28333	0.00607
186.33333	0.00446
186.35000	0.00317
186.36667	0.00430
186.38333	0.00285
186.40000	0.00381
186.40000	0.00349
186.41667	0.00607
186.41667	0.00526
186.41667	0.00188
186.41667	0.00446
186.41667	0.00623
186.41667	0.00414
186.41667	0.00365
186.41667	0.00414
186.41667	0.00462
186.41667	0.00092
186.41667	0.00365
186.41667	0.00414
186.41667	0.00430
186.43333	0.00317
186.45000	0.00365
186.46667	0.00365
186.48333	0.00446
186.48333	0.00430
186.48333	0.00236
186.50000	0.00446
186.50000	0.00430
186.50000	0.00349
186.50000	0.00253
186.50000	0.00333
186.50000	0.00285
186.50000	0.00430
186.50000	0.00365
186.50000	0.00172
186.50000	0.00204
186.50000	0.00494
186.51667	0.00398
186.51667	0.00349
186.51667	0.00414
186.51667	0.00381
186.51667	0.00333
186.51667	0.00398
186.53333	0.00172
186.53333	0.00333
186.53333	0.00446
186.53333	0.00381
186.53333	0.00478
186.53333	0.00430
186.53333	0.00494
186.53333	0.00301
186.53333	0.00365
186.53333	0.00559
186.53333	0.00414
186.53333	0.00253
186.53333	0.00301
186.53333	0.00333
186.53333	0.00478
186.53333	0.00140
186.53333	0.00462
186.53333	0.00349
186.53333	0.00543
186.53333	0.00494
186.53333	0.00236
186.53333	0.00188
186.53333	0.00462
186.53333	0.00398
186.53333	0.00365
186.53333	0.00301
186.53333	0.00381
186.53333	0.00414
186.53333	0.00220
186.53333	0.00414
186.53333	0.00317
186.53333	0.00253
186.53333	0.00365
186.53333	0.00381
186.53333	0.00285
186.53333	0.00285
186.53333	0.00478
186.53333	0.00172
186.53333	0.00285
186.53333	0.00414
186.53333	0.00204
186.53333	0.00317
186.53333	0.00446
186.53333	0.00478
186.53333	0.00285
186.53333	0.00317
186.53333	0.00575
186.53333	0.00462
186.53333	0.00301
186.53333	0.48561
186.53333	1.46322
186.53333	0.01235
186.53333	0.00269
186.53333	0.00430
186.53333	0.00172
186.53333	0.00365
186.53333	0.00398
186.53333	0.00172
186.53333	0.00639
186.53333	0.01171
186.53333	0.02653
186.53333	1.23899
186.53333	1.44807
186.53333	0.77089
186.53333	0.13816
186.53333	0.01284
186.53333	0.01348
186.53333	0.00849
186.53333	0.00510
186.53333	0.00559
186.53333	0.00365
186.53333	0.00446
186.53333	0.00446
186.53333	0.02427
186.53333	0.46644
186.53333	1.06905
186.51667	1.51653
186.51667	1.48222
186.51667	1.41892
186.51667	1.00703
186.51667	0.12946
186.51667	0.07759
186.51667	0.06728
186.51667	0.06406
186.51667	0.08774
186.51667	0.27926
186.51667	1.37059
186.51667	1.48706
186.51667	1.40925
186.51667	1.50188
186.51667	1.52330
186.51667	1.24108
186.51667	0.13719
186.51667	0.03506
186.51667	0.03974
186.51667	0.07324
186.51667	0.43954
186.51667	1.26686
186.51667	1.21000
186.51667	0.47450
186.51667	0.33564
186.51667	0.53506
186.51667	0.46515
186.51667	1.02298
186.51667	1.39604
186.51667	1.33983
186.51667	1.26283
186.51667	1.34289
186.51667	1.46885
186.51667	1.47240
186.51667	1.46418
186.51667	1.32581
186.51667	1.37237
186.51667	1.51380
186.51667	1.51686
186.51667	1.51331
186.51667	1.51444
186.51667	1.51444
186.51667	1.51428
186.51667	1.51476
186.51667	1.49640
186.51667	1.47997
186.51667	1.46289
186.51667	1.44534
186.51667	1.42472
186.51667	1.38654
186.51667	1.37382
186.51667	1.34353
186.51667	1.30052
186.51667	1.29134
186.51667	1.29553
186.51667	1.30133
186.51667	1.30681
186.51667	1.30552
186.51667	1.30230
186.51667	1.30471
186.51667	1.30664
186.51667	1.30310
186.51667	1.30326
186.51667	1.30471
186.51667	1.30681
186.51667	1.30858
186.51667	1.30487
186.51667	1.30809
186.51667	1.30568
186.51667	1.30487
186.51667	1.30455
186.51667	1.30407
186.51667	1.31019
186.51667	1.31566
186.51667	1.29778
186.51667	1.30133
186.51667	1.30954
186.51667	1.30938
186.51667	1.31502
186.51667	1.31293
186.51667	1.31277
186.51667	1.31293
186.51667	1.31196
186.51667	1.31083
186.51667	1.31051
186.51667	1.31067
186.51667	1.31164
186.51667	1.31228
186.51667	1.31051
186.51667	1.31244
186.51667	1.31438
186.51667	1.31228
186.51667	1.30970
186.51667	1.30938
186.51667	1.30536
186.51667	1.32050
186.51667	1.31760
186.51667	1.31502
186.51667	1.31422
186.51667	1.31003
186.51667	1.30503
186.51667	1.30407
186.51667	1.31164
186.51667	1.31228
186.51667	1.31599
186.51667	1.30922
186.51667	1.31873
186.51667	1.31599
186.53333	1.31599
186.53333	1.31148
186.53333	1.31583
186.53333	1.30745
186.53333	1.30471
186.53333	1.30068
186.53333	1.29988
186.53333	1.29150
186.53333	1.26009
186.61667	1.14894
186.66667	0.83757
186.68333	0.75446
186.73333	0.61657
186.76667	0.49221
186.81667	0.35932
186.85000	0.20839
186.90000	0.08210
186.96667	0.01896
187.01667	0.00575
187.06667	0.00543
187.10000	0.00317
187.13333	0.00365
187.15000	0.00446
187.18333	0.00365
187.21667	0.00333
187.25000	0.00269
187.28333	0.00075
187.30000	0.00301
187.33333	0.00188
187.35000	0.00156
187.36667	0.00269
187.36667	0.00301
187.36667	0.00269
187.36667	0.00172
187.36667	0.00285
187.36667	0.00301
187.36667	0.00269
187.36667	0.00398
187.36667	0.00317
187.36667	0.00253
187.36667	0.00285
187.36667	0.00172
187.36667	0.00172
187.35000	0.00253
187.35000	0.00140
187.35000	0.00301
187.35000	0.00188
187.35000	0.00188
187.35000	0.00156
187.35000	0.00446
187.35000	0.00446
187.35000	0.00156
187.35000	0.00349
187.35000	0.00253
187.35000	0.00059
187.35000	0.00220
187.35000	0.00381
187.35000	0.00043
187.35000	0.00333
187.35000	0.00365
187.35000	0.00188
187.35000	0.00172
187.35000	0.00414
187.35000	0.00333
187.35000	0.00220
187.35000	0.00220
187.35000	0.00349
187.35000	0.00092
187.35000	0.00156
187.35000	0.00414
187.35000	0.10803
187.35000	1.28973
187.35000	0.06293
187.35000	0.01219
187.35000	0.00381
187.35000	0.00478
187.35000	0.00720
187.35000	0.03023
187.35000	1.02330
187.35000	0.08597
187.35000	0.00623
187.35000	0.00543
187.35000	0.17585
187.35000	1.05020
187.35000	1.32662
187.35000	1.32903
187.35000	1.33016
187.35000	1.33161
187.35000	1.32791
187.35000	1.32452
187.35000	1.32372
187.35000	1.31099
187.35000	1.27233
187.35000	0.67263
187.35000	0.05665
187.35000	0.00365
187.35000	0.00398
187.35000	0.00269
187.35000	0.00140
187.35000	0.00220
187.35000	0.00172
187.35000	0.00365
187.35000	0.00236
187.35000	0.00365
187.35000	0.00430
187.35000	0.00446
187.35000	0.06309
187.35000	0.52234
187.35000	0.69502
187.35000	0.73464
187.35000	0.58033
187.35000	0.44921
187.35000	0.24785
187.35000	0.18809
187.35000	0.18197
187.35000	0.16763
187.35000	0.05472
187.35000	0.00800
187.35000	0.00253
187.35000	0.00301
187.35000	0.00220
187.35000	0.00543
187.35000	0.00575
187.35000	0.00446
187.35000	0.00253
187.35000	0.00188
187.35000	0.00704
187.35000	0.00365
187.35000	0.00559
187.35000	0.00414
187.35000	0.00462
187.35000	0.00236
