Sensor Position (Degrees)	Light Intensity (Volts)
183.48333	0.67198
183.48333	0.67311
183.48333	0.67182
183.48333	0.66103
183.48333	0.66683
183.48333	0.67408
183.48333	0.67182
183.48333	0.66844
183.48333	0.66908
183.48333	0.69389
183.48333	1.00703
183.48333	1.25703
183.48333	1.08032
183.48333	1.13332
183.48333	1.13799
183.48333	1.14137
183.48333	1.13944
183.48333	1.15120
183.48333	1.25913
183.48333	0.68213
183.48333	0.04119
183.48333	0.03539
183.48333	0.03490
183.48333	0.03249
183.48333	0.03587
183.48333	0.04070
183.48333	1.16505
183.48333	0.61319
183.48333	0.04988
183.48333	0.03780
183.48333	0.02991
183.48333	0.02540
183.48333	0.02653
183.48333	0.02459
183.48333	0.02620
183.48333	0.02749
183.48333	0.02298
183.48333	0.02411
183.48333	0.03458
183.48333	0.16699
183.48333	1.09063
183.48333	1.01283
183.48333	0.03619
183.48333	0.02765
183.48333	0.03249
183.48333	0.02685
183.48333	0.02620
183.48333	0.02411
183.48333	0.02169
183.48333	0.02492
183.48333	0.02492
183.48333	0.02765
183.48333	0.02282
183.48333	0.02637
183.48333	0.03539
183.48333	0.02685
183.48333	0.02669
183.48333	0.02314
183.48333	0.02604
183.48333	0.03313
183.48333	0.29247
183.48333	1.29956
183.48333	0.71918
183.48333	0.04425
183.48333	0.03088
183.48333	0.02202
183.48333	0.02669
183.48333	0.02459
183.48333	0.02508
183.48333	0.02669
183.48333	0.02604
183.48333	0.03104
183.48333	0.21161
183.48333	0.02395
183.48333	0.03297
183.48333	0.02524
183.48333	0.02620
183.48333	0.02234
183.48333	0.02331
183.48333	0.02620
183.48333	0.02701
183.48333	0.02701
183.48333	0.02250
183.48333	0.02572
183.48333	0.02765
183.48333	0.98367
183.48333	0.03909
183.48333	0.02620
183.48333	0.02782
183.48333	0.02395
