Sensor Position (Degrees)	Light Intensity (Volts)
182.31667	0.14331
182.31667	0.00510
182.31667	0.00317
182.31667	0.00188
182.31667	0.37849
182.31667	0.00398
182.31667	0.00253
182.31667	0.00462
182.31667	0.42665
182.31667	0.00543
182.31667	0.00510
182.31667	0.00591
182.31667	0.33242
182.31667	0.03200
182.31667	0.16457
182.31667	0.43696
182.31667	0.00494
182.31667	0.00140
182.31667	0.00301
182.31667	0.39009
182.31667	0.08532
182.31667	0.02347
182.31667	0.35078
182.31667	0.14347
182.31667	0.00784
182.31667	0.00639
182.31667	0.00720
182.31667	0.00897
182.31667	0.00704
182.31667	0.00349
182.31667	0.00526
182.31667	0.00494
182.31667	0.03168
182.31667	0.27347
182.31667	0.35433
182.31667	0.35997
182.31667	0.36657
182.31667	0.38461
182.31667	0.41828
182.31667	0.43777
182.31667	0.42230
182.31667	0.41151
182.31667	0.39879
182.31667	0.38284
182.31667	0.40362
182.31667	0.40571
182.31667	0.40426
182.31667	0.40249
182.31667	0.40668
182.31667	0.40104
182.31667	0.40072
182.31667	0.40298
182.31667	0.40394
182.31667	0.40120
182.31667	0.40024
182.31667	0.40056
182.31667	0.40346
182.31667	0.40201
182.31667	0.39991
182.31667	0.40008
182.31667	0.40314
182.31667	0.40088
182.31667	0.40056
182.31667	0.40056
182.31667	0.39557
182.31667	0.39846
182.31667	0.39943
182.31667	0.39669
182.31667	0.39492
182.31667	0.39202
182.31667	0.39202
182.31667	0.38735
182.36667	0.36931
182.46667	0.25188
182.53333	0.17005
182.60000	0.06760
182.68333	0.00559
182.76667	0.00381
182.81667	0.00446
182.85000	0.00430
182.90000	0.00349
182.96667	0.00365
183.01667	0.00349
183.05000	0.00317
183.08333	0.00301
183.10000	0.00365
183.11667	0.00236
183.11667	0.00236
183.11667	0.00301
183.11667	0.00236
183.11667	0.00156
183.11667	0.00285
183.11667	0.00220
183.11667	0.00269
183.11667	0.00253
183.11667	0.02540
183.11667	0.24544
183.11667	0.24270
183.11667	0.00301
183.11667	0.00156
183.10000	0.00301
183.10000	0.00220
183.10000	0.00124
183.10000	0.00752
183.10000	0.00172
183.10000	0.00236
183.10000	0.00220
183.10000	0.00253
183.10000	0.00236
183.10000	0.00285
183.10000	0.00172
183.10000	0.00204
183.10000	0.00011
183.10000	0.00220
183.10000	0.22353
183.10000	0.00140
183.10000	0.00220
183.10000	0.00204
183.10000	0.00623
183.10000	0.00172
183.10000	0.00236
183.10000	0.00236
183.10000	0.00285
183.10000	0.00398
183.10000	0.00897
183.10000	0.30794
183.10000	0.31809
183.10000	0.24689
183.10000	0.10884
183.10000	0.00253
183.10000	0.00381
183.10000	0.00301
183.10000	0.00204
183.10000	0.00430
183.10000	0.00285
183.10000	0.00156
183.10000	0.00494
183.10000	0.11174
183.10000	0.08742
183.10000	0.03088
183.10000	0.03394
183.10000	0.08758
183.10000	0.30890
183.10000	0.12753
183.10000	0.13268
183.10000	0.23787
183.10000	0.28603
183.10000	0.29392
183.10000	0.32453
183.10000	0.31825
183.10000	0.31696
183.10000	0.30439
183.10000	0.30407
183.10000	0.30568
183.10000	0.30584
183.10000	0.30697
183.10000	0.30359
183.10000	0.30697
183.10000	0.30697
183.10000	0.30697
183.10000	0.30697
183.10000	0.30600
183.10000	0.30520
183.10000	0.30600
183.10000	0.30713
183.10000	0.30504
183.10000	0.30278
183.11667	0.30520
183.11667	0.31519
183.11667	0.30713
183.11667	0.30906
183.11667	0.31051
183.11667	0.31084
183.11667	0.30794
183.11667	0.30778
183.11667	0.30407
183.11667	0.30729
183.11667	0.30761
183.11667	0.31180
183.11667	0.30971
183.11667	0.30552
183.11667	0.30810
183.11667	0.30552
183.11667	0.30890
183.11667	0.30842
183.11667	0.30842
183.11667	0.30616
183.13333	0.30149
183.18333	0.27057
183.23333	0.23078
183.28333	0.19711
183.33333	0.16039
183.36667	0.13445
183.40000	0.11206
183.43333	0.09112
183.50000	0.05407
183.55000	0.01090
183.61667	0.00075
183.66667	0.00140
183.71667	0.00011
183.75000	0.00172
183.80000	0.00059
183.83333	0.00220
183.88333	0.00156
183.91667	0.00059
183.93333	0.00108
183.93333	0.00156
183.93333	0.00140
183.93333	0.00172
183.93333	0.00108
183.93333	0.00220
183.93333	0.00075
183.93333	0.00156
183.93333	-0.00086
183.93333	0.00027
183.93333	0.00172
183.93333	-0.00021
183.93333	0.00043
183.93333	0.00092
183.93333	-0.00070
183.93333	0.00108
183.93333	0.00220
183.93333	0.00043
183.93333	0.00043
183.93333	0.00220
183.93333	0.00188
183.93333	0.00156
183.93333	0.00220
183.93333	0.00124
183.93333	0.00027
183.93333	0.00172
183.93333	-0.00021
183.93333	0.00108
183.93333	0.00156
183.93333	0.00108
183.93333	0.00124
183.93333	0.00027
183.93333	0.00172
183.93333	0.00172
183.93333	0.00027
183.93333	0.00398
183.93333	0.08194
183.93333	0.22933
183.93333	0.10111
183.93333	0.00253
183.93333	0.00043
183.93333	0.00140
183.93333	0.00124
183.93333	0.00188
183.93333	0.00253
183.93333	0.01880
183.93333	0.00075
183.93333	0.00092
183.93333	0.00108
183.93333	0.02862
183.93333	-0.00005
183.93333	-0.00021
183.93333	0.00204
183.93333	0.11416
183.93333	0.00108
183.93333	0.00301
183.93333	0.00253
183.93333	0.21934
183.93333	0.00220
183.93333	0.00140
183.93333	0.00156
183.93333	0.00124
183.93333	0.00204
183.93333	0.00140
183.93333	0.00075
183.93333	0.21950
183.93333	0.00253
183.93333	0.00156
183.93333	0.00027
183.93333	-0.00086
183.93333	0.00092
183.91667	0.00124
183.91667	0.00108
183.91667	0.22176
183.91667	0.11383
183.91667	0.00253
183.91667	0.00092
183.91667	0.00140
183.91667	0.00124
183.91667	0.00075
183.91667	0.00027
183.91667	0.00108
183.91667	0.00156
183.91667	0.00220
183.91667	0.00108
183.91667	0.00220
183.91667	0.00285
183.91667	0.00027
183.91667	0.00365
183.91667	0.07646
183.91667	0.09193
183.91667	0.09483
183.91667	0.09241
183.91667	0.11045
183.91667	0.16135
183.91667	0.19937
183.91667	0.22723
183.91667	0.22901
183.91667	0.22756
183.91667	0.23078
183.91667	0.18374
183.91667	0.00043
183.91667	-0.00053
183.91667	0.00092
183.91667	0.00575
183.91667	0.07147
183.91667	-0.00053
183.91667	-0.00086
183.91667	-0.00198
183.91667	0.02314
183.91667	0.01944
183.91667	0.00188
183.91667	0.00188
183.91667	0.00011
183.91667	0.09080
183.91667	0.22160
183.91667	0.22063
183.91667	0.23754
183.91667	0.23722
183.91667	0.23738
183.91667	0.23915
183.91667	0.23287
183.91667	0.23207
183.91667	0.23175
183.91667	0.23110
183.91667	0.23223
183.91667	0.22643
183.91667	0.22240
183.91667	0.22144
183.91667	0.22063
183.91667	0.22353
183.91667	0.22031
183.91667	0.22208
183.91667	0.22579
183.91667	0.22820
183.91667	0.22981
183.91667	0.22933
183.91667	0.22723
