Sensor Position (Degrees)	Light Intensity (Volts)
138.95000	0.10260
138.95000	0.10405
138.95000	0.10163
138.95000	0.10018
138.95000	0.10388
138.95000	0.10372
138.95000	0.10163
138.95000	0.09583
138.95000	0.09889
138.93333	0.09776
138.93333	0.09792
138.91667	0.09937
138.90000	0.09518
138.76667	0.10163
137.58333	0.11565
136.11667	-0.00213
135.73333	-0.00003
135.73333	0.00222
135.73333	-0.00132
135.75000	0.00174
135.75000	0.00045
135.75000	-0.00100
135.75000	-0.00180
135.75000	0.00222
135.75000	-0.00035
135.75000	0.00238
135.75000	0.04588
135.75000	0.09293
135.75000	0.08616
135.75000	0.08810
135.75000	0.09067
135.75000	0.08810
135.75000	0.09067
135.75000	0.08761
135.75000	0.09051
135.75000	0.08906
135.75000	0.08874
135.75000	0.08487
135.75000	0.08278
135.75000	0.08552
135.75000	0.08632
135.75000	0.09003
135.75000	0.08326
135.75000	0.08439
135.75000	0.08793
135.75000	0.08922
135.75000	0.08262
135.75000	0.08149
135.75000	0.08729
135.73333	0.08503
135.73333	0.08826
135.73333	0.08665
135.71667	0.08600
135.68333	0.08729
135.48333	0.08600
134.20000	0.03203
132.68333	0.00013
132.35000	0.00222
132.36667	0.00190
132.36667	0.00319
132.36667	-0.00132
132.36667	0.00045
132.36667	-0.00052
132.36667	0.00206
132.36667	0.00255
132.36667	0.00142
132.36667	-0.00003
132.36667	0.00174
132.36667	0.00013
132.36667	0.04121
132.36667	0.06248
132.36667	0.05426
132.36667	0.05523
132.36667	0.05877
132.36667	0.05684
132.36667	0.05507
132.36667	0.04991
132.36667	0.04492
132.38333	0.05394
132.38333	0.05813
132.38333	0.05587
132.38333	0.05023
132.38333	0.05201
132.38333	0.05507
132.38333	0.05394
132.38333	0.04959
132.38333	0.05152
132.38333	0.05023
132.38333	0.05587
132.38333	0.05475
132.36667	0.05652
132.36667	0.05507
132.36667	0.05636
132.35000	0.05201
132.35000	0.05168
132.35000	0.05765
132.35000	0.05104
132.33333	0.05394
132.33333	0.04766
132.33333	0.05152
132.31667	0.05491
132.31667	0.05152
132.30000	0.05458
132.28333	0.05394
132.25000	0.05732
131.80000	0.05523
130.61667	0.01141
130.06667	-0.00116
130.08333	0.00110
130.08333	0.00303
130.08333	0.00013
130.08333	0.00142
130.08333	0.00545
130.08333	0.00255
130.08333	0.00206
130.10000	0.00061
130.10000	-0.00116
130.10000	0.00271
130.10000	0.00593
130.10000	0.02542
130.10000	0.03944
130.10000	0.03960
130.10000	0.04186
130.10000	0.04073
130.10000	0.03880
130.10000	0.04202
130.10000	0.03831
130.10000	0.03928
130.10000	0.04073
130.10000	0.03992
130.10000	0.01753
130.10000	0.01495
130.10000	0.01253
130.10000	0.01366
130.10000	0.01785
130.10000	0.01350
130.10000	0.01415
130.10000	0.01656
130.10000	0.01221
130.10000	0.02027
130.10000	0.01431
130.10000	0.02140
130.10000	0.02317
130.10000	0.02349
130.10000	0.02220
130.10000	0.02591
130.10000	0.02720
130.10000	0.03235
130.10000	0.02848
130.10000	0.03493
130.10000	0.02977
130.10000	0.03316
130.10000	0.02913
130.10000	0.03525
130.10000	0.03396
130.10000	0.02687
130.10000	0.03042
130.08333	0.03074
130.08333	0.02768
130.08333	0.03155
130.06667	0.02881
130.06667	0.02591
130.05000	0.02945
129.91667	0.02848
128.70000	0.03573
127.13333	0.00029
126.76667	0.00432
126.78333	-0.00068
126.78333	-0.00180
126.78333	0.00013
126.78333	0.00061
126.78333	-0.00180
126.78333	0.00174
126.78333	0.00255
126.78333	0.00045
126.78333	0.00319
126.78333	0.02107
126.78333	0.02333
126.78333	0.02285
126.78333	0.02123
126.78333	0.02301
126.78333	0.02381
126.80000	0.02494
126.80000	0.02591
126.80000	0.02494
126.80000	0.02252
126.80000	0.02140
126.80000	0.01866
126.80000	0.02188
126.80000	0.02542
126.80000	0.02027
126.80000	0.02929
126.80000	0.02204
126.80000	0.02349
126.80000	0.02236
126.78333	0.02575
126.78333	0.01850
126.78333	0.02349
126.76667	0.02655
126.75000	0.02220
126.66667	0.02462
125.83333	0.01640
124.56667	0.00110
124.25000	0.00480
124.26667	0.00222
124.26667	0.00271
124.26667	0.00351
124.26667	0.00238
124.26667	-0.00052
124.26667	0.00077
124.26667	0.00496
124.28333	0.00996
124.28333	0.01592
124.28333	0.01608
124.28333	0.01286
124.28333	0.01721
124.28333	0.01334
124.28333	0.01092
124.28333	0.01302
124.28333	0.00947
124.28333	0.00980
124.28333	0.01447
